Random	 Average  of chlorophyll in the plant (ACHP)	 Plant height rate (PHR)	Average wet weight of the growth vege40tive (AWWGV)	Average leaf area of the plant (ALAP)	Average number of plant leaves (ANPL)	Average root diameter (ARD)	 Average dry weight of the root (ADWR)	 Percen40ge of dry matter for vege40tive growth (PDMVG)	Average root length (ARL)	Average wet weight of the root (AWWR)	 Average dry weight of vege40tive plants (ADWV)	Percen40ge of dry matter for root growth (PDMRG)	Class
1	34.50137974	54.55037673	1.151093336	1284.237812	5.00791656	16.28454089	1.706692768	18.40278761	19.72865584	2.97256845	0.200411375	57.62914593	10
1	34.50555439	54.56273016	1.165275571	1284.210735	4.997010329	16.28835696	1.70729285	18.40302424	19.74276968	2.962010628	0.238308404	57.65112688	10
1	34.48493961	54.57433558	1.135772342	1284.222096	5.008523082	16.2787295	1.714271385	18.40778205	19.72679429	2.958839004	0.221425699	57.64269523	10
1	34.49236126	54.56704685	1.157538593	1284.250073	4.994754703	16.26195907	1.696171179	18.41593693	19.73837887	2.945054309	0.195784695	57.63342429	10
2	33.10253233	67.07697003	1.112941725	1009.214114	4.995067978	15.96005356	1.185257591	19.37995432	20.82363382	2.85985242	0.210876905	41.30942492	10
2	33.10478445	67.04385501	1.110811856	1009.234394	5.029713028	15.96898647	1.178781355	19.39340023	20.85640694	2.851977705	0.196014607	41.29766478	10
3	36.29200889	45.6109403	1.378862245	981.455182	4.008739702	16.99778536	0.753794081	31.41013153	17.33370451	2.764454138	0.431683696	27.90951091	10
1	34.50691586	54.55111759	1.156776026	1284.230631	5.002520933	16.27612489	1.696474943	18.4040257	19.7317408	2.957533926	0.212732715	57.6412229	10
3	36.29960452	45.60495648	1.368634514	981.4698334	3.990338707	17.00428258	0.790210098	31.4185717	17.33084023	2.755581193	0.439855087	27.92318155	10
1	34.50564854	54.55521315	1.16639527	1284.236921	5.006588655	16.29622678	1.711443089	18.41665753	19.73417262	2.960134308	0.214618593	57.64579212	10
1	34.50129303	54.57341826	1.15094276	1284.242177	5.013775069	16.28123503	1.711947024	18.41980879	19.73876586	2.957557469	0.217894526	57.6534459	10
1	34.48247896	54.56076471	1.142624687	1284.239239	5.004232352	16.28499617	1.71236957	18.40633502	19.74106141	2.976766664	0.219750792	57.62713012	10
2	33.0979847	67.07373187	1.09967109	1009.219982	5.008899135	15.9374918	1.185869925	19.39280911	20.84393555	2.839886749	0.222800209	41.30105746	10
1	34.51878139	54.55587172	1.153334791	1284.247262	4.992651361	16.28181517	1.7013634	18.40029898	19.74195823	2.962414611	0.22197258	57.64102943	10
2	33.11767214	67.04301108	1.115361086	1009.211477	4.99724971	15.95544073	1.178488813	19.40913563	20.84080525	2.852971844	0.218724344	41.30642913	10
1	34.50619305	54.57713446	1.138790071	1284.243991	4.985795682	16.28423765	1.700728764	18.38318403	19.73821868	2.964032518	0.207991921	57.64408077	10
3	36.30392691	45.59370926	1.372006988	981.4568089	4.008127033	16.99047079	0.771493606	31.40840343	17.31285466	2.756994432	0.420630438	27.92103805	10
2	33.08386654	67.05442546	1.104881449	1009.216668	5.000729841	15.95136723	1.180534979	19.38931241	20.85054694	2.854110057	0.220606573	41.29352428	10
2	33.09151242	67.06968963	1.13069608	1009.2293	4.989993586	15.95420346	1.175073461	19.39889407	20.84034278	2.850436972	0.211466443	41.29862505	10
1	34.49380802	54.57012234	1.150620027	1284.245481	5.004092368	16.28775883	1.709627014	18.38953808	19.72684206	2.947646228	0.216430053	57.63417763	10
2	33.10658507	67.07347935	1.109407339	1009.234398	5.004184549	15.96316024	1.186569217	19.39908583	20.84485274	2.832849265	0.224674949	41.29459243	10
2	33.09848146	67.06721726	1.125585961	1009.226245	5.008042807	15.97116107	1.178390754	19.37764769	20.85594998	2.837341985	0.220414075	41.29890914	10
2	33.11338526	67.07227243	1.119634634	1009.23697	4.989279437	15.97146046	1.153756716	19.42311264	20.83604649	2.825967975	0.230510696	41.29120418	10
3	36.29312188	45.59098517	1.342026346	981.4539856	3.99650542	17.00087423	0.772935969	31.40650414	17.32301399	2.764596295	0.406582655	27.90547367	10
1	34.50697266	54.56312267	1.13930237	1284.214218	5.008705185	16.28022477	1.71467268	18.39778427	19.74532462	2.957393753	0.199727104	57.62534289	10
1	34.49516438	54.55660495	1.147493138	1284.229471	4.995741747	16.28437822	1.715971905	18.4065626	19.75406159	2.955344282	0.212842821	57.64205035	10
1	34.48594481	54.55675683	1.156566799	1284.249822	5.010559815	16.27982389	1.726946293	18.39562146	19.73643095	2.957431655	0.198123944	57.62297633	10
3	36.30757548	45.6251145	1.352800577	981.4564502	4.000910932	16.99418587	0.776637285	31.39843144	17.33622404	2.776358817	0.431509737	27.8945402	10
1	34.49548477	54.56091467	1.141926675	1284.245042	4.978886677	16.27268671	1.718425145	18.40405495	19.73982022	2.955000385	0.220546127	57.63192628	10
3	36.30681679	45.58929268	1.35999602	981.4917656	3.992391804	16.99035786	0.768323481	31.41953231	17.35190974	2.772108112	0.430794206	27.90637057	10
3	36.31047122	45.61113668	1.366430175	981.4634662	3.992778926	16.9956678	0.772410555	31.41134919	17.3200709	2.763294694	0.428535752	27.90840249	10
3	36.30162392	45.59504308	1.368969052	981.4658738	3.996947873	17.00817502	0.780797464	31.40413846	17.32459269	2.761207671	0.443947818	27.92696956	10
2	33.10404395	67.07810289	1.116401428	1009.217216	4.997457084	15.93976135	1.15960384	19.40715653	20.83565134	2.845094369	0.214419727	41.31300747	10
3	36.30422975	45.61302319	1.373439186	981.4810369	4.004019407	17.00189049	0.756467761	31.38985042	17.3203178	2.759681001	0.428218603	27.91490999	10
3	36.29251458	45.59959866	1.330478966	981.4607056	4.001930645	16.99194547	0.777423989	31.40237649	17.32484894	2.751077264	0.414439738	27.91432247	10
1	34.50526981	54.55589304	1.167824467	1284.232161	5.003232654	16.27644407	1.710719086	18.42459337	19.71060099	2.986500706	0.20021984	57.63311297	10
2	33.10038396	67.06090991	1.114582598	1009.223133	4.990345149	15.96833325	1.183159562	19.39758608	20.85824239	2.845252464	0.19540333	41.29508172	10
3	36.28733144	45.60683913	1.369075389	981.4750742	3.999602439	17.00655871	0.747245544	31.4231619	17.32018579	2.776370531	0.426573525	27.90474114	10
1	34.51209492	54.56370568	1.147419304	1284.232615	4.998151951	16.27227377	1.702763103	18.4060889	19.7412128	2.97263272	0.205638114	57.65149461	10
3	36.31574252	45.59007374	1.365656864	981.463233	3.994165518	16.99842247	0.779067549	31.38399964	17.3209527	2.754984128	0.416537302	27.89211122	10
3	36.30029475	45.59168553	1.368123988	981.4759014	4.00443511	16.98901857	0.777361466	31.40578343	17.32896678	2.763553374	0.431506975	27.91375113	10
3	36.29967535	45.58976933	1.373724531	981.4730588	3.996525204	16.99993082	0.774081168	31.40432494	17.34346998	2.750291262	0.422800217	27.92690742	10
3	36.2928422	45.59397136	1.365164955	981.4658826	4.003283339	16.9997288	0.766181544	31.42033838	17.33785196	2.764757568	0.429968851	27.92100289	10
3	36.29062893	45.59254209	1.368208827	981.4823394	4.01037048	17.0200016	0.761693325	31.38928797	17.32551194	2.759593544	0.423989362	27.91922472	10
3	36.29394901	45.60485155	1.382334522	981.4812835	4.005967981	16.99601706	0.776674663	31.40200134	17.32089828	2.762406928	0.41495054	27.91552731	10
3	36.28595682	45.6002027	1.366356813	981.474295	4.00818888	16.99827811	0.778946654	31.40165058	17.34722628	2.757771693	0.443364801	27.91023949	10
2	33.09887251	67.08974204	1.109999957	1009.228962	5.002865035	15.95317157	1.181032726	19.43037677	20.83035017	2.860514901	0.229607462	41.30535288	10
1	34.50198579	54.56289447	1.166269935	1284.247646	4.996028158	16.2683802	1.722493609	18.38975046	19.73879094	2.966461117	0.227174502	57.64122154	10
3	36.30708737	45.61252812	1.380085257	981.4698228	4.023029609	16.97436761	0.777218347	31.39281042	17.33411683	2.752005028	0.425009303	27.89890116	10
1	34.50359628	54.5864711	1.154619846	1284.230312	4.993180594	16.26750387	1.699212558	18.38613052	19.73486143	2.941855887	0.207867699	57.62235246	10
2	33.08059078	67.06680205	1.116445451	1009.229155	4.996703771	15.97377339	1.188377801	19.39006105	20.84071455	2.845649025	0.21714137	41.30175164	10
1	34.49695283	54.55007953	1.164565635	1284.225291	5.000617558	16.27275614	1.702358775	18.39840424	19.74124896	2.953076507	0.208973971	57.61671135	10
2	33.09285521	67.0887246	1.110749703	1009.221237	4.994072268	15.96323757	1.160200446	19.40700709	20.84697843	2.853323614	0.216847494	41.29237909	10
1	34.49985931	54.55460032	1.142536614	1284.233563	5.010174786	16.26776653	1.714877807	18.38171414	19.73874448	2.975953929	0.219837287	57.65249409	10
1	34.48055839	54.56676287	1.148652238	1284.239977	5.003058725	16.27878672	1.698858206	18.38125048	19.70903315	2.962697182	0.215195475	57.63837531	10
1	34.51958335	54.56772298	1.140094292	1284.239621	4.980293263	16.26889751	1.691434276	18.38548333	19.72811324	2.938785052	0.205550703	57.62236013	10
2	33.10107079	67.05666831	1.11457225	1009.218212	5.002930408	15.9642881	1.190861134	19.39466507	20.84431939	2.854935673	0.227085377	41.29962838	10
2	33.10346241	67.06767897	1.109675025	1009.225719	4.9893537	15.95981426	1.171538169	19.40995963	20.84516042	2.856091411	0.225706163	41.31648961	10
1	34.50346313	54.55543614	1.152022475	1284.235147	5.001249086	16.27555082	1.699271318	18.41250475	19.72995429	2.95857323	0.220027269	57.63296605	10
2	33.09581545	67.07893193	1.108217175	1009.220208	5.01386429	15.94332552	1.166292318	19.40016932	20.86011908	2.847217638	0.241798031	41.31577626	10
2	33.10257714	67.05784623	1.090817512	1009.210722	4.991147037	15.98354818	1.150479656	19.38813021	20.84432166	2.855948245	0.200068212	41.28976392	10
3	36.28149885	45.59376393	1.375117449	981.4741687	4.005395627	16.98995453	0.766392984	31.41048838	17.31696846	2.754824399	0.41393369	27.91251079	10
3	36.31333734	45.61528607	1.369637587	981.4783397	3.992656856	16.99468677	0.775342404	31.41063294	17.3381267	2.76523696	0.431448938	27.91777008	10
3	36.31177402	45.58836453	1.363269754	981.4952178	4.004678564	17.00197656	0.75433779	31.39571899	17.32922906	2.745288581	0.413609909	27.93528357	10
1	34.49545635	54.57702865	1.158009929	1284.242339	5.006997504	16.27725364	1.68728564	18.40575681	19.7250409	2.958530942	0.20893554	57.64956294	10
2	33.09990353	67.06718746	1.106382624	1009.2277	5.006768204	15.95741389	1.170367324	19.40143038	20.83444932	2.856004574	0.213894173	41.30789759	10
3	36.30992271	45.61164304	1.366847284	981.4679974	4.007858	17.00439948	0.779879107	31.41092478	17.33133089	2.751001031	0.440074213	27.90613767	10
1	34.49682789	54.57732832	1.142559917	1284.251685	4.988792269	16.28149504	1.680273954	18.407299	19.74134338	2.963210354	0.218084356	57.63797119	10
3	36.30760733	45.60370818	1.374844123	981.469722	4.008339551	16.98766388	0.772495011	31.40770814	17.32694736	2.749965815	0.440939701	27.92965258	10
2	33.10018789	67.07092961	1.128279004	1009.215749	5.002258794	15.97029402	1.182929078	19.40113815	20.84116205	2.849778109	0.218369001	41.3058141	10
2	33.07518363	67.07403661	1.118724555	1009.203911	4.97814131	15.96608981	1.167654605	19.39070574	20.83225145	2.849041951	0.229198515	41.27583482	10
1	34.48681081	54.57127931	1.146873616	1284.234148	4.994793929	16.26671981	1.709602678	18.41058318	19.71854343	2.944919696	0.198612065	57.62094244	10
2	33.0673957	67.08819528	1.11241402	1009.205878	4.989682286	15.96926162	1.177220624	19.40726613	20.84805499	2.838128801	0.219711579	41.28983641	10
3	36.31078929	45.59485691	1.370362221	981.4788163	4.003760224	16.99300104	0.768939225	31.4184838	17.3304941	2.760411399	0.448268437	27.90563534	10
1	34.51023376	54.55622845	1.167156244	1284.224067	5.005377319	16.26317585	1.699180412	18.40739591	19.73054605	2.942760613	0.215304071	57.64191099	10
1	34.48709754	54.56483426	1.152064165	1284.223683	4.999890301	16.25759872	1.708500377	18.38774364	19.7229866	2.967340946	0.207295182	57.63142572	10
3	36.30384293	45.60131864	1.361511233	981.4748159	3.998593776	16.98327469	0.761318158	31.41658614	17.33544607	2.766610488	0.42582274	27.89514614	10
2	33.09124475	67.07764364	1.104906161	1009.226406	5.005550454	15.94696048	1.171184182	19.41126175	20.84143513	2.843728784	0.216463158	41.30163876	10
1	34.49417136	54.54020712	1.159065381	1284.23996	4.989656335	16.28220236	1.710825363	18.38464793	19.7286749	2.93191089	0.231197189	57.63532268	10
3	36.31734309	45.60204334	1.358407624	981.4686538	4.003674604	16.98804803	0.74907487	31.43331653	17.33092953	2.766698845	0.42509295	27.92859067	10
3	36.30249254	45.59404699	1.357150597	981.4715186	4.011448362	17.00624396	0.778072551	31.41581815	17.31056922	2.755077553	0.430233242	27.91882333	10
3	36.29882309	45.58454311	1.372183645	981.478394	4.009458599	16.99734062	0.789362918	31.42027171	17.34082244	2.768033272	0.427299176	27.92380263	10
3	36.31040491	45.58127132	1.36104011	981.4630311	4.000657075	17.00926762	0.764502406	31.39261805	17.3358833	2.770374661	0.434749526	27.90343681	10
3	36.29391878	45.61289837	1.365074417	981.4786291	4.001360489	17.00360868	0.748836474	31.39972598	17.32491083	2.772359237	0.410683572	27.91262313	10
2	33.09406066	67.08293419	1.096483744	1009.222958	5.007725353	15.98217962	1.196800717	19.41586628	20.82898467	2.847276254	0.216040639	41.30357851	10
3	36.31610323	45.60499662	1.37087975	981.4589902	3.991585471	17.0096077	0.764784953	31.40388164	17.33412095	2.751134672	0.431422884	27.93767692	10
2	33.09901139	67.06106114	1.102921998	1009.232556	5.004273096	15.96195883	1.174614907	19.40006533	20.83659577	2.853423543	0.197837328	41.28414094	10
1	34.50175176	54.54709114	1.161250428	1284.220806	4.991338141	16.29124531	1.710612744	18.39777766	19.73438568	2.976499485	0.213815568	57.64069844	10
1	34.48930289	54.55948701	1.160910325	1284.241379	5.006868899	16.2544714	1.71918267	18.40998261	19.7462325	2.969243217	0.22152908	57.64209551	10
3	36.31216218	45.60102002	1.349038735	981.4633745	3.9941539	17.01084779	0.772137316	31.38582335	17.31353407	2.751695064	0.440795515	27.92513678	10
1	34.51222911	54.56825237	1.164018137	1284.244245	5.010198136	16.27167547	1.704375829	18.39600081	19.74802938	2.968001847	0.24422034	57.6313976	10
1	34.47614979	54.56844411	1.146710904	1284.254063	5.001109857	16.26750725	1.702065663	18.40000829	19.72863716	2.958276603	0.202830807	57.63125471	10
2	33.1046399	67.06226248	1.101650785	1009.219272	5.008295007	15.94786212	1.166799773	19.39801022	20.85214046	2.855626995	0.211411269	41.28151968	10
1	34.48713426	54.56508751	1.163196921	1284.222042	5.004425082	16.2803461	1.702592007	18.39424931	19.72807685	2.953263616	0.224548376	57.64025051	10
1	34.50148188	54.58108882	1.14372433	1284.231377	4.995290432	16.28964382	1.713895339	18.40906264	19.73405887	2.938885437	0.200734223	57.62819618	10
1	34.51184679	54.55719997	1.144380644	1284.229797	5.008712993	16.26105511	1.71754267	18.40832761	19.73985452	2.964428813	0.205644724	57.62374192	10
2	33.10429115	67.06435359	1.113425006	1009.21959	5.003831474	15.94672127	1.180822562	19.42698407	20.84742023	2.865384415	0.201721981	41.29475889	10
1	34.49645406	54.55981641	1.154013034	1284.23981	4.994745239	16.27614396	1.721997091	18.41581623	19.72545941	2.962776615	0.213683008	57.63133644	10
1	34.5022893	54.55466829	1.154582928	1284.254947	4.986811272	16.27907165	1.702272522	18.41133911	19.71984566	2.958480705	0.226595812	57.61804416	10
3	36.30514108	45.59098987	1.366000702	981.4867638	4.000397162	17.00020942	0.770860648	31.40196179	17.33200336	2.74792117	0.427429559	27.89763306	10
3	36.32024721	45.59822192	1.361969161	981.4638984	3.976386236	16.99447259	0.772624083	31.41371375	17.34210891	2.760315334	0.423778973	27.91929173	10
2	33.09643931	67.05929719	1.120639576	1009.235399	5.012045647	15.94734952	1.188514028	19.41080784	20.83219955	2.848839356	0.214384038	41.31521362	10
3	36.30934334	45.6051226	1.368672002	981.4831931	3.997866642	17.0071591	0.773037487	31.415106	17.32806372	2.758981841	0.413205586	27.90567069	10
3	36.29787495	45.61527971	1.359355823	981.4714248	4.006128283	17.01259288	0.754600501	31.38327179	17.35728564	2.780697252	0.411212953	27.91631011	10
1	34.50129213	54.56121175	1.163387441	1284.260337	4.998767721	16.27531513	1.705595699	18.40496014	19.73771999	2.965328213	0.19954719	57.63769041	10
3	36.30207021	45.60719487	1.347049838	981.4735889	3.99157914	17.00753596	0.769803301	31.40009648	17.32516006	2.771042725	0.41347317	27.91632082	10
3	36.31085919	45.60213439	1.361216802	981.4623713	3.991045587	16.99894199	0.781460088	31.4027199	17.33091256	2.757940675	0.429621325	27.89923145	10
2	33.10254955	67.07245931	1.089834392	1009.219965	4.999370219	15.96544963	1.167921852	19.39610611	20.84914258	2.835486906	0.230816904	41.28469295	10
3	36.3028405	45.59876362	1.371832184	981.4627769	4.008509099	17.01420013	0.760156453	31.39624426	17.34272794	2.759102817	0.415963047	27.91887435	10
3	36.30581905	45.60059112	1.362488264	981.4737679	3.99078035	17.00750905	0.767396127	31.42227737	17.33553724	2.765851753	0.442499469	27.93934399	10
3	36.3075082	45.63428111	1.357380696	981.4506784	3.994958032	16.97912575	0.772561414	31.41523447	17.32360186	2.746488209	0.441136143	27.92873622	10
3	36.3035994	45.58556613	1.376069753	981.4679032	4.007184904	17.00614367	0.76167429	31.39781272	17.33454095	2.751233701	0.430830007	27.91694974	10
3	36.29937018	45.60549126	1.362755712	981.4485173	4.002187194	16.98081991	0.777419564	31.39082944	17.33716234	2.765762291	0.434640843	27.91208832	10
2	33.09799397	67.05826689	1.10231312	1009.242476	4.981814968	15.9634986	1.175380225	19.40153862	20.83494873	2.849572217	0.221634378	41.30715995	10
1	34.49682132	54.55567501	1.166496039	1284.239806	5.006890016	16.27855476	1.712662805	18.39677292	19.77327351	2.948152489	0.204925047	57.64503549	10
3	36.31268186	45.60189593	1.355531739	981.4705489	3.98398083	17.00864716	0.772551225	31.39243093	17.34706513	2.763259893	0.410799988	27.91267861	10
2	33.09102537	67.08260917	1.10584873	1009.231377	4.99546855	15.95939783	1.200799778	19.40629646	20.84537433	2.836298296	0.238817683	41.30909375	10
3	36.30842634	45.59766947	1.357630825	981.4596056	3.997723498	16.99231814	0.780047024	31.41243068	17.34413315	2.77668242	0.417105781	27.90044092	10
1	34.50223126	54.53919147	1.147746717	1284.243644	5.01400272	16.26440234	1.697116353	18.38988911	19.72164026	2.937516157	0.214441878	57.64306117	10
2	33.11258109	67.07287635	1.106276074	1009.215539	5.005102445	15.96705948	1.178790934	19.40916819	20.8458327	2.84071359	0.217115847	41.31152015	10
1	34.4880238	54.5612022	1.142388138	1284.242309	5.006113353	16.2697761	1.695965809	18.42472357	19.73002414	2.963935396	0.20092903	57.63443992	10
2	33.10334697	67.07978006	1.122433531	1009.220008	5.012169973	15.96308137	1.169420617	19.41230751	20.82925758	2.831033772	0.209923503	41.31355751	10
